CA003AAG1KA,54.18,-119.06,AB,KAKWA AUTO,
CA003AAG2MI,54.59,-120.01,AB,MISTANUSK AUTO,
CA003AAGHRS,51.32,-114.96,AB,GHOST RS,
CA003AAJURS,51.04,-114.73,AB,JUMPINGPOUND RANGER STATION,
CA003AAL1BO,56.11,-112.55,AB,BOVINE CREEK AUTO,
CA003AAL2GZ,55.01,-110.61,AB,GROUND ZERO AUTO,
CA003AAL3DU,56.77,-112.49,AB,DUNKIRK AUTO,
CA003AAL5KE,58.31,-110.28,AB,KEANE AUTO,
CA003AALUSC,53.06,-117.33,AB,LUSCAR CREEK,
CA003AAP1BA,57.35,-119.76,AB,BASNET AUTO,
CA003AAP2JA,56.88,-116.56,AB,JACKPINE AUTO,
CA003AAPIKA,51.46,-116.12,AB,PIKA RUN,
CA003AAR1CL,51.99,-115.24,AB,CLEARWATER AUTO,
CA003AAR2RF,52.09,-115.84,AB,RAM FALLS AUTO,
CA003AAR3ER,52.97,-115.86,AB,ELK RIVER AUTO,
CA003AAR4KO,52.06,-116.41,AB,KOOTENAY PLAINS AUTO,
CA003AARIDG,49.23,-112.85,AB,MILK RIVER RIDGE,
CA003AARPAR,52.49,-113.11,AB,PARLBY CREEK NEAR MIRROR,
CA003AARUSH,49.71,-110.66,AB,RUSH LAKE AEDM,
CA003AAS1SA,54.92,-114.78,AB,SALTEAUX AUTO,
CA003AAS2MA,55.53,-114.56,AB,MARTEN HILLS AUTO,
CA003AAS4KI,55.3,-115.49,AB,KINUSO,
CA003AAS5LO,57.14,-115.08,AB,LOON RIVER,
CA003AASULL,50.51,-114.44,AB,SULLIVAN CREEK,
CA003AASUND,51.77,-114.64,AB,SUNDRE,
CA003AAW1FR,54.57,-115.38,AB,FREEMAN AUTO,
CA003AAW2ET,53.18,-115.69,AB,ETA LAKE AUTO,
CA003AAW3ME,54.62,-116.66,AB,MEEKWAP AUTO,
CA003AAW4WI,54.19,-116.24,AB,WINDFALL AUTO,
CA003AAW5FC,54.4,-116.8,AB,FOX CREEK AUTO,
CA003AAW6TI,54.66,-114.61,AB,TIMEU CREEK AUTO,
CA003AAW7BE,54.15,-117.89,AB,BERLAND HILLS AUTO,
CA004010811,50.2,-104.71,SK,BRATT'S LAKE CLIMATE,
CA004010879,50.37,-102.57,SK,BROADVIEW,
CA004012410,49.22,-102.97,SK,ESTEVAN,
CA004013480,50.55,-103.65,SK,INDIAN HEAD CDA,
CA004013660,51.25,-103.75,SK,KELLIHER,
CA004014156,51.42,-105.25,SK,LAST MOUNTAIN CS,
CA004015322,50.33,-105.56,SK,MOOSE JAW CS,
CA004016699,50.43,-104.67,SK,REGINA RCS,
CA004018642,51.67,-105.4,SK,WATROUS EAST,
CA004019075,51.26,-102.46,SK,YORKTON,
CA004019073,51.26,-102.46,SK,YORKTON,
CA0040190LN,51.77,-104.2,SK,WYNYARD (AUT),
CA00401HP5R,49.7,-103.8,SK,WEYBURN,
CA004020286,49.73,-105.93,SK,ASSINIBOIA AIRPORT,
CA004022359,51.13,-106.58,SK,ELBOW CS,
CA004024714,50.95,-107.15,SK,LUCKY LAKE,
CA004024919,49.9,-109.47,SK,MAPLE CREEK,
CA004028038,50.29,-107.69,SK,SWIFT CURRENT,
CA004028060,50.27,-107.73,SK,SWIFT CURRENT CDA,
CA00402DAF0,50.9,-109.5,SK,LEADER AIRPORT,
CA0040318MN,49.05,-105.48,SK,CORONACH SPC,
CA004031999,49.65,-109.52,SK,CYPRESS HILLS PARK,
CA004032322,49.43,-108.98,SK,EASTEND CYPRESS (AUT),
CA004034910,49.1,-107.02,SK,MANKOTA,
CA004036844,49.17,-105.98,SK,ROCKGLEN (AUT),
CA004038412,49.07,-107.58,SK,VAL MARIE SOUTHEAST,
CA004041000,53.45,-109.2,SK,BUTTE ST PIERRE,
CA004043901,51.52,-109.18,SK,KINDERSLEY A,
CA004045607,52.77,-108.26,SK,NORTH BATTLEFORD RCS,
CA004045695,52.77,-108.24,SK,NORTH BATTLEFORD,
CA004046884,51.57,-107.92,SK,ROSETOWN EAST,
CA004047240,52.36,-108.83,SK,SCOTT CDA,
CA004055079,52.82,-104.6,SK,MELFORT,
CA004055736,51.48,-107.05,SK,OUTLOOK PFRA,
CA004056121,52.42,-105.15,SK,,
CA004056241,53.21,-105.67,SK,PRINCE ALBERT A,
CA004057165,52.17,-106.72,SK,SASKATOON RCS,
CA004060983,55.84,-108.42,SK,BUFFALO NARROWS (AUT),
CA004061629,58.18,-103.7,SK,COLLINS BAY,
CA004063605,55.53,-102.35,SK,ISLAND FALLS (AUT),
CA004063623,54.9,-109.97,SK,JIMMY LAKE AWOS,
CA004063753,57.25,-105.6,SK,"KEY LAKE, SK",
CA004063757,57.26,-105.62,SK,KEY LAKE,
CA004064149,55.15,-105.27,SK,LA RONGE RCS,
CA004064620,54.02,-109.14,SK,LOON LAKE RCS,
CA004067655,56.33,-103.28,SK,SOUTHEND,
CA004067723,53.37,-107.55,SK,SPIRITWOOD WEST,
CA004067799,59.25,-105.84,SK,STONY RAPIDS,
CA004068559,53.92,-106.07,SK,WASKESIU LAKE,
CA00406N0NM,54.13,-108.52,SK,MEADOW LAKE,
CA00406QLD0,59.57,-108.48,SK,URANIUM CITY (AUT),
CA00407N51G,53.33,-104,SK,NIPAWIN,
CA004083324,52.82,-102.32,SK,HUDSON BAY(AUT),
CA005010140,49.3,-99.33,MB,BALDUR,
CA005010481,49.91,-99.95,MB,BRANDON,
CA005010547,49.91,-99.36,MB,CARBERRY CS,
CA005010641,49.56,-99.07,MB,CYPRESS RIVER RCS,
CA005012324,49.9,-98.28,MB,PORTAGE SOUTHPORT,
CA005012469,51.18,-101.36,MB,ROBLIN,
CA005012654,50.45,-100.6,MB,SHOAL LAKE CS,
CA005013117,50.66,-99.94,MB,WASAGAMING,
CA00501A7AR,49.28,-100.99,MB,MELITA,
CA005020725,49.4,-98.32,MB,DEERWOOD RCS,
CA005020881,49,-97.24,MB,EMERSON AUTO,
CA005021220,49.03,-97.56,MB,GRETNA (AUT),
CA005021500,49.52,-96.9,MB,,
CA005021849,49.19,-98.08,MB,MORDEN CDA CS,
CA005022125,49.19,-98.9,MB,PILOT MOUND (AUT),
CA005022759,49.02,-95.6,MB,SPRAGUE,
CA005023262,49.89,-97.13,MB,WINNIPEG THE FORKS,
CA00502I001,49.5,-98.03,MB,CARMAN U OF M CS,
CA00502S001,49.92,-97.25,MB,WINNIPEG 'A' CS,
CA005030203,52.36,-97.02,MB,BERENS RIVER CS,
CA005030984,52.82,-97.62,MB,GEORGE ISLAND (AUT),
CA0050309J6,51.08,-97.55,MB,FISHER BRANCH (AUT),
CA005031041,50.63,-96.98,MB,GIMLI HARBOUR CS,
CA005031042,50.63,-97.05,MB,GIMLI CLIMATE,
CA005031201,50.52,-95.98,MB,GREAT FALLS CLIMATE,
CA005031310,51.21,-97.57,MB,,
CA005032161,50.15,-95.88,MB,PINAWA CANWARN,
CA005031A10,53.19,-99.27,MB,GRAND RAPIDS (AUT),
CA00503B1ER,50.18,-96.06,MB,PINAWA,
CA005040681,51.1,-100.05,MB,DAUPHIN CS,
CA005043158,50.71,-99.53,MB,WILSON CREEK WEIR CS,
CA00504K0NM,50.5,-98.04,MB,OAKPOINT MARINE,
CA00504K80K,52.12,-101.23,MB,SWAN RIVER RCS,
CA005050919,54.68,-101.68,MB,FLIN FLON,
CA005052880,53.97,-101.1,MB,THE PAS A,
CA005060595,58.73,-94.06,MB,CHURCHILL,
CA005061376,53.85,-94.65,MB,ISLAND LAKE A,
CA005061422,56.04,-96.51,MB,KELSEY DAM CS,
CA005061645,56.86,-101.08,MB,LYNN LAKE,
CA005061649,56.85,-101.07,MB,LYNN LAKE RCS,
CA005062040,53.96,-97.84,MB,NORWAY HOUSE,
CA005062835,58.7,-98.51,MB,TADOULE LAKE,
CA005062921,55.8,-97.86,MB,THOMPSON A,
CA005062922,55.8,-97.86,MB,THOMPSON A,
CA005MB0201,49.63,-98.68,MB,TREHERNE,
CA005MB0202,49.79,-97.61,MB,STARBUCK,
CA005MB0203,49.45,-96.96,MB,ST. PIERRE,
CA005MB0204,50.14,-98.95,MB,GLADSTONE,
CA005MB0205,51.33,-98.6,MB,MOOSEHORN,
CA005MB0206,50.9,-97.27,MB,ARBORG,
CA005MB0207,50.38,-97.24,MB,TEULON,
CA005MB0208,49.63,-100.2,MB,SOURIS,
CA005MB0209,49.24,-100.06,MB,BOISSEVAIN,
CA005MB0210,50.18,-96.79,MB,SELKIRK,
CA005MB0211,51.08,-99.52,MB,STE. ROSE,
CA005MB0213,51.57,-100.49,MB,ETHELBERT,
CA005MB0214,50.19,-100.6,MB,HAMIOTA,
CA005MB0215,50.77,-101.3,MB,RUSSELL,
CA005MB0216,50.41,-100.89,MB,BIRTLE,
CA005MB0217,49.83,-96.78,MB,DUGALD,
CA005MB0218,50.83,-98.11,MB,ERIKSDALE,
CA005MB0219,51.18,-100.72,MB,GRANDVIEW,
CA005MB0220,49.15,-99.68,MB,Killarney,
CA005MB0221,50.27,-99.76,MB,MINNEDOSA,
CA005MB0222,49.36,-97.32,MB,MORRIS,
CA005MB0223,49.55,-96.68,MB,STEINBACH,
CA005MB0224,49.88,-100.92,MB,VIRDEN,
CA005MB0225,50.16,-97.71,MB,WOODLANDS,
CA005MB0230,49.12,-97.93,MB,WINKLER,
CA005MB0231,52.06,-101.49,MB,SWAN VALLEY,
CA005MB0232,49.22,-101.21,MB,PIERSON,
CA005MB0233,50.05,-99.93,MB,FORREST,
CA005MB0235,49.97,-98.25,MB,PORTAGE,
CA005MB0237,49.68,-97.98,MB,ELM CREEK,
CA005MB0238,49.14,-97.3,MB,LETELLIER,
CA005MB0239,49.55,-99.33,MB,GLENBORO,
CA005MB0240,49.64,-99.66,MB,WAWANESA,
CA005MB0241,49.15,-100.49,MB,DELORAINE,
CA005MB0242,49.25,-98.55,MB,MANITOU,
CA005MB0243,49.7,-97.12,MB,STADOLPHE,
CA005MB0244,49.1,-97.53,MB,ALTONA,
CA006010735,53.82,-89.9,ON,BIG TROUT LAKE,
CA006010740,53.81,-89.9,ON,BIG TROUT LAKE,
CA006012199,50.63,-93.22,ON,EAR FALLS (AUT),
CA006012501,56.02,-87.68,ON,,
CA006014353,52.2,-87.94,ON,LANSDOWNE HOUSE (AUT),
CA006015026,53.44,-91.76,ON,MUSKRAT DAM,
CA006016525,51.45,-90.22,ON,PICKLE LAKE (AUT),
CA006016970,51.07,-93.79,ON,RED LAKE,
CA006017401,53.06,-93.34,ON,SANDY LAKE,
CA006020LPQ,48.76,-91.63,ON,ATIKOKAN (AUT),
CA006022474,48.65,-93.44,ON,FORT FRANCES RCS,
CA006032125,49.83,-92.74,ON,DRYDEN REGIONAL,
CA006034075,49.79,-94.37,ON,KENORA A,
CA006037776,50.11,-91.91,ON,SIOUX LOOKOUT,
CA006040325,50.29,-88.91,ON,ARMSTRONG (AUT),
CA006041110,49.15,-88.34,ON,CAMERON FALLS (AUT),
CA006041222,47.33,-85.83,ON,CARIBOU ISLAND (AUT),
CA006042717,49.78,-86.94,ON,GERALDTON A,
CA006046768,48.61,-86.29,ON,PUKASKWA (AUT),
CA006048260,48.36,-89.31,ON,THUNDER BAY,
CA006048266,48.41,-89.28,ON,,
CA006048268,48.37,-89.33,ON,THUNDER BAY CS,
CA006049095,49.03,-90.47,ON,UPSALA (AUT),
CA006049443,48.37,-89.12,ON,WELCOME ISLAND (AUT),
CA006049470,49.69,-88.31,ON,LITTLE FLATLAND ISLAND (AUT),
CA006054425,47.72,-89.28,ON,,
CA006057591,46.49,-84.51,ON,SAULT STE MARIE,
CA006057592,46.48,-84.51,ON,SAULT STE MARIE A,
CA006059407,47.97,-84.79,ON,WAWA A,
CA00605DJ25,45.97,-81.48,ON,KILLARNEY (AUT),
CA006061362,47.82,-83.35,ON,CHAPLEAU A,
CA006068145,46.63,-80.8,ON,SUDBURY CLIMATE,
CA006068150,46.63,-80.8,ON,SUDBURY A,
CA006072230,47.7,-79.85,ON,EARLTON CLIMATE,
CA006073976,49.41,-82.47,ON,KAPUSKASING A,
CA006073980,49.41,-82.44,ON,KAPUSKASING CDA ON,
CA006074211,48.15,-80,ON,KIRKLAND LAKE CS,
CA006075425,51.27,-80.65,ON,MOOSONEE UA,
CA006075435,51.29,-80.62,ON,MOOSONEE RCS,
CA006075543,49.75,-84.16,ON,NAGAGAMI (AUT),
CA006075786,51.66,-85.9,ON,,
CA006078282,48.56,-81.39,ON,TIMMINS CLIMATE,
CA006080192,45.53,-78.27,ON,ALGONQUIN PARK EAST GATE,
CA006085680,46.36,-79.42,ON,,
CA006085700,46.36,-79.42,ON,NORTH BAY A,
CA006092920,45.88,-82.57,ON,GORE BAY CLIMATE,
CA006093005,45.63,-82.95,ON,GREAT DUCK ISLAND (AUT),
CA006100970,44.64,-75.75,ON,BROCKVILLE CLIMATE,
CA006104027,45,-75.63,ON,KEMPTVILLE CS,
CA006104142,44.22,-76.6,ON,KINGSTON CLIMATE,
CA006105978,45.38,-75.72,ON,OTTAWA CDA RCS,
CA006106000,45.32,-75.67,ON,OTTAWA MACDONALD-CARTIER INT'L  A,
CA006106001,45.32,-75.67,ON,OTTAWA INT'L,
CA006106367,45.86,-77.25,ON,PEMBROKE CLIMATE,
CA006106396,45.95,-77.32,ON,PETAWAWA AWOS 2,
CA006110607,45.14,-79.4,ON,BEATRICE CLIMATE,
CA006111792,44.5,-80.22,ON,COLLINGWOOD,
CA006114295,44.55,-79.22,ON,LAGOON CITY,
CA006115529,44.97,-79.3,ON,MUSKOKA,
CA006116257,45.34,-80.04,ON,PARRY SOUND CCG,
CA006117700,44.48,-79.55,ON,BARRIE-ORO,
CA006118240,44.55,-80.46,ON,THORNBURY 3,
CA006119499,44.74,-81.11,ON,WIARTON A,
CA00611B002,44.27,-79.91,ON,BORDEN AWOS,
CA00611E001,44.23,-79.78,ON,EGBERT CS,
CA0061219J2,45.33,-81.73,ON,COVE ISLAND (AUT),
CA006122847,43.77,-81.72,ON,GODERICH,
CA006127519,43,-82.3,ON,SARNIA CLIMATE,
CA006128330,45.23,-81.63,ON,TOBERMORY RCS,
CA006131983,42.87,-80.55,ON,DELHI CS,
CA006133362,42.03,-82.9,ON,HARROW CDA AUTO,
CA006134F10,42.57,-80.05,ON,LONG POINT (AUT),
CA006136699,43.25,-79.22,ON,PORT WELLER (AUT),
CA006137154,42.45,-81.88,ON,RIDGETOWN RCS,
CA006139148,43.18,-79.4,ON,VINELAND STATION RCS,
CA006139449,42.97,-79.33,ON,WELLAND-PELHAM,
CA006139527,42.28,-82.96,ON,WINDSOR A,
CA00613F606,42.87,-79.25,ON,PORT COLBORNE (AUT),
CA00613P001,41.95,-82.52,ON,POINT PELEE CS,
CA006140942,43.13,-80.33,ON,,
CA006142286,43.65,-80.42,ON,ELORA RCS,
CA006143089,43.55,-80.22,ON,GUELPH TURFGRASS,
CA006144239,43.46,-80.38,ON,KITCHENER/WATERLOO,
CA006144475,43.03,-81.15,ON,LONDON INT'L AIRPORT,
CA006145504,43.98,-80.75,ON,MOUNT FOREST (AUT),
CA006149389,43.45,-80.38,ON,WATERLOO WELLINGTON 2,
CA006151061,43.3,-79.8,ON,BURLINGTON PIERS (AUT),
CA006151684,43.95,-78.17,ON,COBOURG (AUT),
CA006153193,43.17,-79.94,ON,HAMILTON,
CA006153301,43.29,-79.91,ON,HAMILTON RBG CS,
CA006155875,43.92,-78.88,ON,OSHAWA,
CA006156559,43.83,-77.15,ON,POINT PETRE (AUT),
CA006158052,44.3,-77.55,ON,STIRLING,
CA006158355,43.67,-79.4,ON,TORONTO CITY,
CA006158359,43.63,-79.4,ON,TORONTO CITY CENTRE,
CA006158410,43.86,-79.37,ON,TORONTO BUTTONVILLE A,
CA006158667,43.63,-79.4,ON,TORONTO CITY CENTRE,
CA006158731,43.68,-79.63,ON,TORONTO,
CA006158875,44.12,-77.53,ON,TRENTON A,
CA006159123,44.1,-79.16,ON,UXBRIDGE WEST,
CA006161740,44.91,-77.88,ON,COE HILL,
CA006166415,44.23,-78.36,ON,PETERBOROUGH,
CA006166456,44.35,-78.3,ON,PETERBOROUGH TRENT U,
CA00616I001,45.07,-77.88,ON,BANCROFT AUTO,
CA007010565,46.84,-71.2,QC,BEAUPORT,
CA007011983,46.69,-71.97,QC,DESCHAMBAULT,
CA007014160,45.81,-73.43,QC,L'ASSOMPTION,
CA007015791,47.56,-71.23,QC,L'ETAPE,
CA007018001,46.56,-72.73,QC,SHAWINIGAN,
CA007018562,46.35,-72.52,QC,TROIS-RIVIERES,
CA00701LP0N,46.18,-72.92,QC,LAC SAINT-PIERRE,
CA00701Q004,46.78,-71.29,QC,STE-FOY (U. LAVAL),
CA00701Q009,46.3,-72.06,QC,LEMIEUX,
CA00701S001,46.79,-71.38,QC,QUEBEC/JEAN LESAGE INTL,
CA007018563,46.35,-72.68,QC,,
CA007018573,46.9,-71.5,QC,,
CA007018574,46.9,-71.5,QC,VALCARTIER A,
CA007022579,45.05,-72.86,QC,FRELIGHSBURG,
CA00702327X,45.72,-73.38,QC,VARENNES,
CA007024280,45.37,-71.82,QC,LENNOXVILLE,
CA007024745,45.51,-73.58,QC,MCTAVISH,
CA007025442,46.23,-72.66,QC,NICOLET,
CA007027039,45.17,-73.68,QC,STE-CLOTHILDE,
CA007027329,45.52,-73.42,QC,MONTREAL/ST-HUBERT,
CA007027470,45.83,-72.54,QC,SAINT-GERMAIN-DE-GRANTHAM,
CA007028123,45.44,-71.69,QC,SHERBROOKE,
CA007028442,46.05,-71.27,QC,THETFORD MINES RCS,
CA007028754,46.21,-70.79,QC,BEAUCEVILLE,
CA00702FHL8,45.43,-73.93,QC,STE-ANNE-DE-BELLEVUE 1,
CA00702FQLF,45.12,-74.29,QC,ST-ANICET 1,
CA00702LED4,45.29,-73.35,QC,L'ACADIE,
CA00702S006,45.47,-73.74,QC,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,
CA007033121,45.84,-75.65,QC,HIGH FALLS,
CA007034482,46.27,-75.99,QC,MANIWAKI AIRPORT,
CA00703GDKB,46.08,-74.56,QC,ST-JOVITE,
CA007040442,49.13,-68.2,QC,BAIE-COMEAU A,
CA007040813,51.45,-57.18,QC,BLANC-SABLON A,
CA007040815,51.44,-57.19,QC,LOURDES DE BLANC SABLON A,
CA007041100,50.16,-60.06,QC,CAPE WHITTLE,
CA007041312,47.28,-70.64,QC,CHARLEVOIX (MRC),
CA007041382,50.47,-59.64,QC,CHEVERY,
CA007041JG6,47.08,-70.78,QC,CAP-TOURMENTE,
CA007042395,47.32,-71.15,QC,FORET MONTMORENCY RCS,
CA007043019,50.28,-63.61,QC,HAVRE ST. PIERRE,
CA007043B79,50.22,-64.21,QC,ILE AUX PERROQUETS,
CA007043BP9,48.07,-69.56,QC,ILE ROUGE,
CA007045398,50.18,-61.78,QC,NATASHQUAN,
CA007045401,50.18,-61.8,QC,NATASHQUAN A,
CA007046059,48.14,-69.72,QC,POINTE DE L'ISLET,
CA00704607C,48.26,-70.11,QC,POINTE CLAVEAU,
CA007047914,50.22,-66.25,QC,SEPT-ILES,
CA00704C64L,51.87,-63.28,QC,LAC EON,
CA00704F0PN,49.32,-67.38,QC,POINTE-DES-MONTS,
CA00704Q003,50.16,-66.43,QC,POINTE NOIRE CS,
CA00704S001,49.26,-68.15,QC,BAIE-COMEAU,
CA007050145,48.47,-67.43,QC,AMQUI,
CA007051050,48.42,-64.32,QC,CAP-D'ESPOIR,
CA007051163,49.25,-65.32,QC,CAP-MADELEINE,
CA007052601,48.78,-64.48,QC,GASPE,
CA007053038,49.09,-61.7,QC,HEATH POINT,
CA007053KGR,47.43,-61.77,QC,ILES DE LA MADELEINE,
CA007054096,47.36,-70.03,QC,LA POCATIERE,
CA007055122,48.6,-68.19,QC,,
CA007055422,48.01,-65.33,QC,NEW CARLISLE 1,
CA007056068,48.51,-68.47,QC,POINTE-AU-PERE (INRS),
CA007056202,49.84,-64.29,QC,PORT-MENIER,
CA007056616,47.81,-69.55,QC,RIVIERE-DU-LOUP,
CA00705LKPQ,48.42,-68.89,QC,ILE BICQUETTE,
CA00705S002,49.11,-66.65,QC,CAP-CHAT,
CA007060400,48.33,-71,QC,BAGOTVILLE A,
CA007060826,50.73,-71.01,QC,BONNARD 1,
CA007063370,48.42,-71.15,QC,JONQUIERE,
CA007064181,48.31,-71.13,QC,LATERRIERE,
CA007065012,48.6,-71.72,QC,MISTOOK,
CA007065639,48.84,-72.55,QC,NORMANDIN,
CA007065738,48.89,-71.03,QC,ONATCHIWAY,
CA00706I001,51.53,-71.11,QC,LAC BENOIT,
CA00706I155,50.66,-70.53,QC,MANOUANE EST,
CA00706Q001,48.3,-70.92,QC,LA BAIE,
CA007075800,47.92,-74.62,QC,PARENT,
CA007077571,46.82,-74.09,QC,SAINT-MICHEL-DES-SAINTS,
CA00707DBD4,47.41,-72.79,QC,LA TUQUE,
CA007080468,46.71,-79.1,QC,BARRAGE TEMISCAMINGUE,
CA007086716,48.25,-79.03,QC,ROUYN,
CA007091299,49.82,-74.98,QC,CHAPAIS,
CA007093716,53.63,-77.7,QC,LA GRANDE RIVIERE,
CA007094637,49.77,-77.81,QC,MATAGAMI  A,
CA007098600,48.06,-77.79,QC,VAL-D'OR A,
CA007098605,48.05,-77.78,QC,VAL D'OR,
CA007103539,55.37,-77.57,QC,,
CA00710S005,58.47,-78.08,QC,,
CA007115800,61.31,-73.67,QC,,
CA007117800,62.18,-75.67,QC,,
CA007117823,54.8,-66.8,QC,SCHEFFERVILLE,
CA007117827,54.8,-66.8,QC,SCHEFFERVILLE A,
CA007MQCMAI,47.69,-70.3,QC,SAINT-AIMÉ-DES-LACS,
CA007MQCMGB,45.37,-72.77,QC,GRANBY,
CA007MQCMKG,46.72,-75.99,QC,RÉSERVOIR BASKATONG,
CA007MQCMMW,46.86,-73.66,QC,MATAWIN BARRAGE AMONT,
CA007MQCMRE,47.1,-72.5,QC,RIVIÈRE AUX EAUX MORTES,
CA007MQCMRS,47.8,-78.3,QC,RAPIDE SEPT,
CA007MQCMTS,48.58,-78.26,QC,PÉPINIÈRE TRÉCESSON,
CA007MQCQBF,46.95,-71.61,QC,BOFFIN,
CA007MQCQCD,48.75,-71.7,QC,CHUTE DU DIABLE,
CA007MQCQDF,47.02,-71.6,QC,DUNFORD,
CA007MQCQDU,48.12,-68.59,QC,DUCHÉNIER,
CA007MQCQEO,48.54,-69.44,QC,ESCOUMINS,
CA007MQCQES,47.56,-69.13,QC,ESTCOURT,
CA007MQCQHA,48.9,-78.16,QC,HARRICANA,
CA007MQCQLA,45.62,-76.02,QC,LA PÊCHE,
CA007MQCQMO,46.98,-70.33,QC,MONTMAGNY,
CA007MQCQMT,49.45,-78.87,QC,MISTAOUAC,
CA007MQCQPA,46.22,-75.2,QC,PAPINEAU LABELLE,
CA007MQCQPM,47.84,-69.39,QC,PÉPINIÈRE ST-MODESTE,
CA007MQCQSL,46.68,-73.91,QC,SAINT-MICHEL,
CA007MQCQST,46.96,-73.01,QC,SAINT-MAURICE,
CA007MQCWFQ,45.05,-72.83,QC,FRELIGHSBURG,
CA007MQCWHM,45.72,-73.38,QC,VARENNES,
CA007MQCWVY,46.32,-72.06,QC,LEMIEUX,
CA007MQCYMX,45.67,-74.03,QC,MIRABEL,
CA007MQCYND,45.52,-75.57,QC,GATINEAU A,
CA007MQCYOY,46.9,-71.5,QC,VALCARTIER A,
CA007MQCYRJ,48.52,-72.27,QC,ROBERVAL,
CA007MQCYYY,48.6,-68.22,QC,MONT-JOLI,
CA008100467,47.8,-64.83,NB,BAS CARAQUET,
CA008100505,47.63,-65.74,NB,,
CA008100593,46.43,-64.77,NB,BUCTOUCHE CDA CS,
CA008100885,47.99,-66.34,NB,CHARLO AUTO,
CA008100989,47.01,-65.47,NB,MIRAMICHI RCS,
CA008101201,46.59,-66.01,NB,,
CA008101303,47.42,-68.32,NB,EDMUNDSTON,
CA008101505,45.87,-66.54,NB,FREDERICTON,
CA008101605,45.92,-66.61,NB,FREDERICTON CDA CS,
CA008101746,45.6,-64.95,NB,FUNDY PARK (ALMA) CS,
CA008101794,45.84,-66.45,NB,GAGETOWN AWOS A,
CA008101925,44.71,-66.8,NB,GRAND MANAN SAR CS,
CA008102328,46.77,-65.01,NB,KOUCHIBOUGUAC CS,
CA008102848,45.69,-65.17,NB,MECHANIC SETTLEMENT,
CA008103050,48.01,-64.49,NB,MISCOU ISLAND (AUT),
CA008103201,46.11,-64.68,NB,MONCTON,
CA008104201,45.07,-66.45,NB,POINT LEPREAU CS,
CA008104295,47.44,-65.6,NB,RED PINES,
CA008104901,45.32,-65.89,NB,SAINT JOHN,
CA008104935,45.21,-67.25,NB,ST. STEPHEN,
CA008105210,45.74,-65.53,NB,,
CA008200255,43.45,-65.47,NS,BACCARO PT,
CA008200558,44.82,-62.33,NS,BEAVER ISLAND (AUT),
CA008200604,44.29,-66.35,NS,BRIER ISLAND,
CA008200774,45.77,-62.68,NS,CARIBOU POINT (AUT),
CA008200827,46.65,-60.95,NS,CHETICAMP CS,
CA008201001,45.49,-62.01,NS,,
CA008201390,45.42,-63.47,NS,DEBERT,
CA008201780,45.93,-60.65,NS,ESKASONI FIRST NATION AUTOMATIC WEATHER,STATION
CA008202000,44.98,-64.92,NS,GREENWOOD A,
CA008202251,44.88,-63.51,NS,HALIFAX,
CA008202318,45.35,-60.98,NS,HART ISLAND (AUT),
CA008202502,46.67,-60.4,NS,INGONISH BEACH CS,
CA008202592,44.43,-65.2,NS,KEJIMKUJIK 1,
CA008202810,45.07,-64.48,NS,KENTVILLE CDA CS,
CA008203702,45.76,-64.24,NS,NAPPAN AUTO,
CA008204161,46.82,-60.67,NS,NORTH MOUNTAIN CS,
CA008204193,45.23,-63.06,NS,UPPER STEWIACKE RCS,
CA008204402,45.41,-64.35,NS,PARRSBORO,
CA008204495,45.66,-61.37,NS,PORT HAWKESBURY,
CA008204909,47.23,-60.14,NS,ST PAUL ISLAND (AUT),
CA008205092,44.63,-63.51,NS,SHEARWATER RCS,
CA008205702,46.16,-60.04,NS,SYDNEY CS,
CA008205895,45.61,-61.68,NS,TRACADIE,
CA008206240,43.99,-64.66,NS,WESTERN HEAD,
CA008206491,43.83,-66.09,NS,YARMOUTH RCS,
CA008300301,46.29,-63.12,PE,CHARLOTTETOWN,
CA008300418,46.46,-61.99,PE,EAST POINT (AUT),
CA008300455,46.43,-62.71,PE,MORELL SNOW,
CA008300516,47.06,-64,PE,NORTH CAPE,
CA008300562,46.45,-62.58,PE,ST. PETERS,
CA008300596,46.44,-63.84,PE,SUMMERSIDE,
CA00830P001,46.34,-63.17,PE,HARRINGTON CDA CS,
CA008400104,47.29,-53.99,NL,ARGENTIA (AUT),
CA008400301,48.97,-56.07,NL,BADGER (AUT),
CA008400601,48.67,-53.11,NL,BONAVISTA,
CA008400801,47.62,-57.62,NL,BURGEO NL,
CA008401000,46.66,-53.08,NL,CAPE RACE (AUT),
CA008401286,49.32,-57.4,NL,CORMACK,
CA008401295,49.32,-57.39,NL,CORMACK RCS,
CA008401298,48.93,-57.92,NL,CORNER BROOK,
CA008401400,50.24,-57.58,NL,DANIELS HARBOUR,
CA008401502,49.21,-57.39,NL,DEER LAKE,
CA008401538,50.72,-56.11,NL,ENGLEE (AUT),
CA008401565,51.02,-57.1,NL,FEROLLE POINT (AUT),
CA008401705,48.94,-54.58,NL,GANDER AIRPORT CS,
CA008402520,49.92,-55.67,NL,LA SCIE,
CA008402757,48.82,-56.54,NL,,
CA008402975,47.57,-59.15,NL,PORT AUX BASQUES,
CA008403097,49.57,-57.88,NL,ROCKY HARBOUR CS,
CA008403255,47.37,-55.79,NL,SAGONA ISLAND,
