,Date,SPI Type,value
151,2020-07,3,-0.7056156395048931
152,2021-07,3,-0.15399682722248625
153,2022-07,3,-0.6196310206570464
154,2023-07,3,0.9853279529533208
155,2019-08,3,0.5147326470875156
156,2020-08,3,-1.1329683223350409
157,2021-08,3,-0.5758562522228209
158,2022-08,3,-0.7912568838720856
159,2023-08,3,0.7680225260286363
160,2019-09,3,0.5433461320959541
161,2020-09,3,-0.9542673284140578
162,2021-09,3,-0.5353519464820348
163,2022-09,3,-0.6352543975724702
164,2023-09,3,0.4504801588544051
165,2019-10,3,0.3371439422450146
166,2020-10,3,-1.2257196061021358
167,2021-10,3,-0.16251106332620205
168,2022-10,3,-0.9003966720032562
169,2023-10,3,0.5912967827053804
170,2019-11,3,-0.020480546906879556
171,2020-11,3,-0.9367574454673007
172,2021-11,3,-0.20916451757595708
