,Date,SPI Type,value
151,2020-07,3,0.1941247788917825
152,2021-07,3,-0.5634622693427375
153,2022-07,3,0.06794560071343601
154,2023-07,3,-1.0707133882613287
155,2019-08,3,0.40893422847994304
156,2020-08,3,-0.17093909310507402
157,2021-08,3,-0.31100308733014953
158,2022-08,3,-0.5988062915392945
159,2023-08,3,-0.7095989947606735
160,2019-09,3,1.0541963263526066
161,2020-09,3,-0.26014155846191794
162,2021-09,3,-0.441586497725348
163,2022-09,3,-0.817729066529817
164,2023-09,3,-0.5535546235481821
165,2019-10,3,1.2700939346052624
166,2020-10,3,-0.9730072966808375
167,2021-10,3,0.3579339939758565
168,2022-10,3,-1.2649518354015685
169,2023-10,3,-0.1719970748785515
170,2019-11,3,1.0915358420277925
171,2020-11,3,-0.6423396399573309
172,2021-11,3,0.0325615829560605
