,Date,SPI Type,value
149,2023-06,3,-0.24981986790702188
150,2019-07,3,0.1168033105246873
151,2020-07,3,1.0135844104241234
152,2021-07,3,-0.7129502416394521
153,2022-07,3,0.14162031994086471
154,2023-07,3,-0.46052429366858033
155,2019-08,3,0.5402939958638443
156,2020-08,3,1.1682883613742079
157,2021-08,3,-0.5840453077065987
158,2022-08,3,-0.4543008856535511
159,2023-08,3,-0.5270316380900648
160,2019-09,3,0.5772377603412818
161,2020-09,3,0.7208609630299802
162,2021-09,3,-0.6796515609387862
163,2022-09,3,-1.2912773654028828
164,2023-09,3,-1.0586762324956425
165,2019-10,3,0.4363035839428011
166,2020-10,3,0.20756889521753552
167,2021-10,3,-0.1017709903888307
168,2022-10,3,-1.2717519576556728
169,2023-10,3,-1.047463756273598
170,2019-11,3,0.21548282907935873
